landmarks,label
"0.2376197874546051,0.8183706998825073,5.274629302221001e-07,0.27681514620780945,0.7538310289382935,-0.02145368605852127,0.2880486845970154,0.6854743957519531,-0.036765117198228836,0.28757214546203613,0.6131739616394043,-0.04503892734646797,0.29081299901008606,0.575668454170227,-0.047829706221818924,0.2205996811389923,0.6467121839523315,-0.05203365907073021,0.2446657121181488,0.5430430769920349,-0.06120418384671211,0.2592143416404724,0.5795867443084717,-0.05860855057835579,0.25626662373542786,0.626187264919281,-0.054152779281139374,0.18784013390541077,0.6443975567817688,-0.04302477836608887,0.2162429541349411,0.5055306553840637,-0.05514753982424736,0.22980812191963196,0.435627818107605,-0.052796415984630585,0.2332344651222229,0.3831641674041748,-0.05015208572149277,0.16771535575389862,0.653588593006134,-0.03147924318909645,0.20737063884735107,0.5610584020614624,-0.03642334043979645,0.22210697829723358,0.5867939591407776,-0.02204018272459507,0.2260897159576416,0.623337984085083,-0.010758478194475174,0.1596776396036148,0.6688292622566223,-0.021520700305700302,0.19141966104507446,0.5984346270561218,-0.018536565825343132,0.2049550563097,0.618629515171051,-0.0023623763117939234,0.2115885615348816,0.6461788415908813,0.010551384650170803",Middle Finger
"0.22389326989650726,0.7641789317131042,4.737957794986869e-07,0.2624994218349457,0.6992084980010986,-0.021849382668733597,0.272278368473053,0.6272483468055725,-0.03639206290245056,0.2705058753490448,0.5539159774780273,-0.04429119825363159,0.2790655791759491,0.5023885369300842,-0.04654191434383392,0.2054654061794281,0.5918453931808472,-0.04669228941202164,0.22855228185653687,0.49018973112106323,-0.05716681480407715,0.24228189885616302,0.528241753578186,-0.056478600949048996,0.23917564749717712,0.5756021738052368,-0.05299520120024681,0.173197939991951,0.5908487439155579,-0.0380394421517849,0.20075854659080505,0.4562332034111023,-0.04705656319856644,0.2130551040172577,0.39091917872428894,-0.043550923466682434,0.21487033367156982,0.34099510312080383,-0.040641285479068756,0.1516822874546051,0.6004080176353455,-0.028136327862739563,0.19025610387325287,0.5084598064422607,-0.033051058650016785,0.20624099671840668,0.5344889163970947,-0.020276807248592377,0.21002419292926788,0.5701161623001099,-0.010051495395600796,0.14218983054161072,0.6152529716491699,-0.0199365746229887,0.1734270602464676,0.5448594689369202,-0.018995067104697227,0.18779873847961426,0.5653349161148071,-0.0050400858744978905,0.19365428388118744,0.593017041683197,0.006560882553458214",Middle Finger
"0.225274920463562,0.670660674571991,4.7414721393579384e-07,0.2683566212654114,0.6019171476364136,-0.021003318950533867,0.2850409746170044,0.5255880355834961,-0.034693870693445206,0.28741130232810974,0.4464622139930725,-0.043198272585868835,0.29721659421920776,0.3932967782020569,-0.04662667587399483,0.21447743475437164,0.48298269510269165,-0.03933845832943916,0.23313960433006287,0.38651198148727417,-0.050228625535964966,0.24543848633766174,0.4245785176753998,-0.05158509314060211,0.24236886203289032,0.4719431698322296,-0.048782702535390854,0.18102768063545227,0.48707666993141174,-0.03127528354525566,0.20601467788219452,0.3603804111480713,-0.03911059722304344,0.21662688255310059,0.2928897738456726,-0.038112372159957886,0.2181347757577896,0.24392104148864746,-0.03727651387453079,0.15688353776931763,0.5030948519706726,-0.022644449025392532,0.19339418411254883,0.4253740608692169,-0.02730274759232998,0.205889493227005,0.4486706256866455,-0.019021902233362198,0.20801997184753418,0.4847935438156128,-0.011872192844748497,0.1425865739583969,0.524558424949646,-0.015652665868401527,0.1745472550392151,0.46632450819015503,-0.013326575048267841,0.18723751604557037,0.487834632396698,-0.0008249543025158346,0.19190029799938202,0.5179598927497864,0.009385823272168636",Middle Finger
"0.25924792885780334,0.6978160738945007,5.662106445925019e-07,0.30490803718566895,0.6490277051925659,-0.0195915587246418,0.32600241899490356,0.5791011452674866,-0.03280181810259819,0.3342400789260864,0.4957457482814789,-0.04199168458580971,0.35054710507392883,0.4396473467350006,-0.050430674105882645,0.28167426586151123,0.5140230655670166,-0.04347597807645798,0.2710137367248535,0.39475980401039124,-0.05734449252486229,0.26615601778030396,0.3284192681312561,-0.061525169759988785,0.26137834787368774,0.27632588148117065,-0.06163562461733818,0.24187497794628143,0.5121648907661438,-0.03694935142993927,0.24813657999038696,0.3984282910823822,-0.04665171727538109,0.2541271150112152,0.32935282588005066,-0.04548671841621399,0.25727614760398865,0.2824259102344513,-0.04284468665719032,0.21041464805603027,0.5256362557411194,-0.02972685731947422,0.23917219042778015,0.4670754671096802,-0.037904173135757446,0.24857951700687408,0.49561572074890137,-0.0318157933652401,0.25298696756362915,0.53276127576828,-0.024010799825191498,0.18743696808815002,0.5446847081184387,-0.023959655314683914,0.21654437482357025,0.5004593133926392,-0.025667859241366386,0.22691838443279266,0.5253358483314514,-0.017600128427147865,0.23187711834907532,0.5563117265701294,-0.008815919980406761",Middle Finger
"0.4273263216018677,0.7810994982719421,2.9773113396913686e-07,0.47894221544265747,0.7341222167015076,-0.003411852288991213,0.5182446837425232,0.659521222114563,-0.01344394963234663,0.534856915473938,0.5724268555641174,-0.021608866751194,0.5062896609306335,0.5367807149887085,-0.02772480808198452,0.48674893379211426,0.6245062351226807,-0.03969713672995567,0.4853402376174927,0.516413688659668,-0.05446833744645119,0.47807079553604126,0.5456023216247559,-0.05854102596640587,0.4733554422855377,0.5849147439002991,-0.05705013871192932,0.4470341205596924,0.6184810996055603,-0.04434657469391823,0.45546454191207886,0.4807322323322296,-0.058078233152627945,0.4556051194667816,0.39705151319503784,-0.06386873871088028,0.45475178956985474,0.3331587314605713,-0.06840600818395615,0.40894126892089844,0.6238547563552856,-0.045122385025024414,0.42407792806625366,0.52787184715271,-0.05352719500660896,0.4263756573200226,0.5578593015670776,-0.042793042957782745,0.4242505133152008,0.5950570702552795,-0.0337802991271019,0.3776743412017822,0.6362322568893433,-0.045606642961502075,0.39732271432876587,0.5675332546234131,-0.043415628373622894,0.4010499119758606,0.5985316634178162,-0.02473173663020134,0.3978538513183594,0.6304568648338318,-0.010496498085558414",Middle Finger
"0.4653930366039276,0.8191987872123718,2.5424427008147177e-07,0.5112144351005554,0.7623403072357178,0.002484411234036088,0.5461738109588623,0.6819824576377869,-0.0059420885518193245,0.5620337128639221,0.5946967601776123,-0.013318436220288277,0.5354984998703003,0.5581488609313965,-0.017991216853260994,0.5202285647392273,0.6570149064064026,-0.04172077029943466,0.5082536339759827,0.5435720086097717,-0.05372600629925728,0.5039235353469849,0.5717620253562927,-0.052270375192165375,0.5045450329780579,0.6163825988769531,-0.04755844548344612,0.4837430417537689,0.6603923439979553,-0.04883125051856041,0.4797202944755554,0.5197427272796631,-0.067218117415905,0.4754847586154938,0.4312966465950012,-0.07386696338653564,0.4712710678577423,0.36794593930244446,-0.07913274317979813,0.4457607865333557,0.6717674136161804,-0.050504688173532486,0.44904351234436035,0.5631910562515259,-0.05989508330821991,0.4530487060546875,0.5920103788375854,-0.04545304924249649,0.4537767171859741,0.6281867623329163,-0.03424719721078873,0.4137499928474426,0.689173698425293,-0.05126543715596199,0.42403632402420044,0.608245849609375,-0.05000331625342369,0.4304862320423126,0.637016773223877,-0.030633412301540375,0.4300680160522461,0.6674037575721741,-0.016001947224140167",Middle Finger
"0.5084840655326843,0.8606438040733337,2.4328025460818026e-07,0.5500239729881287,0.8018170595169067,-0.004504016134887934,0.5846710205078125,0.7131773829460144,-0.016912899911403656,0.595954954624176,0.6291255950927734,-0.027778128162026405,0.5667724013328552,0.5965938568115234,-0.03680373355746269,0.5619504451751709,0.702579140663147,-0.047751616686582565,0.543350875377655,0.5861496925354004,-0.06863892823457718,0.5378127098083496,0.6146150827407837,-0.07653740048408508,0.5421205759048462,0.6600203514099121,-0.07734108716249466,0.5261361002922058,0.715444028377533,-0.05389321595430374,0.5147817730903625,0.5688468813896179,-0.07482960820198059,0.5085402131080627,0.4788975715637207,-0.08515468239784241,0.504960834980011,0.41286423802375793,-0.09345020353794098,0.4890303909778595,0.7303345203399658,-0.05614618957042694,0.4839023947715759,0.6120970249176025,-0.07073038071393967,0.4873964190483093,0.6393648386001587,-0.060477059334516525,0.4913578927516937,0.6746134161949158,-0.05135997384786606,0.4560088515281677,0.7450148463249207,-0.05792352929711342,0.4610854983329773,0.6524233818054199,-0.06151549145579338,0.46719101071357727,0.6810266971588135,-0.04489833489060402,0.46805539727211,0.713138997554779,-0.03182029351592064",Middle Finger
"0.5493553280830383,0.9250433444976807,1.7909260918713699e-07,0.5870094299316406,0.8645246028900146,0.00028694875072687864,0.6183062791824341,0.7775797247886658,-0.007960538379848003,0.6340375542640686,0.6971181035041809,-0.015749914571642876,0.6123268604278564,0.6548986434936523,-0.020656313747167587,0.6054017543792725,0.758551836013794,-0.03633073717355728,0.5864028930664062,0.6440930366516113,-0.05395316332578659,0.57856684923172,0.6732285022735596,-0.05757167562842369,0.5816145539283752,0.7196383476257324,-0.05517413467168808,0.5729674100875854,0.7690885663032532,-0.043690383434295654,0.5586809515953064,0.6258127689361572,-0.06407485157251358,0.5514123439788818,0.5371159315109253,-0.07200440764427185,0.547232449054718,0.46920379996299744,-0.07750987261533737,0.5363244414329529,0.7855404019355774,-0.04744967073202133,0.5234341025352478,0.6677395701408386,-0.06267906725406647,0.5267123579978943,0.695741593837738,-0.05176382139325142,0.5316606163978577,0.7303897142410278,-0.04114534705877304,0.5023205876350403,0.8042938709259033,-0.05023364722728729,0.5031365752220154,0.7162459492683411,-0.0556538887321949,0.5099427700042725,0.7460246086120605,-0.0400925911962986,0.5135371088981628,0.7796921133995056,-0.02658766694366932",Middle Finger
"0.5841888189315796,0.9878115057945251,1.5817742848867056e-07,0.6237185597419739,0.9287823438644409,-0.00023569088079966605,0.653244137763977,0.8370280861854553,-0.011264793574810028,0.6628745794296265,0.7578262090682983,-0.02292347513139248,0.6409822106361389,0.7200183868408203,-0.03311227634549141,0.6466759443283081,0.826479971408844,-0.040313683450222015,0.62516188621521,0.7072539329528809,-0.060090310871601105,0.6101946830749512,0.7276886105537415,-0.06650631874799728,0.6081327199935913,0.7649976015090942,-0.06687474250793457,0.6113252639770508,0.8419877886772156,-0.05114223062992096,0.5987150073051453,0.6940326690673828,-0.07103830575942993,0.5921181440353394,0.6051250696182251,-0.07873869687318802,0.5889448523521423,0.5364634990692139,-0.08487961441278458,0.5730246305465698,0.8574146628379822,-0.05884450301527977,0.5668882727622986,0.7333386540412903,-0.07536305487155914,0.5686885118484497,0.7675729393959045,-0.06389909237623215,0.57100909948349,0.8058355450630188,-0.053125668317079544,0.5382013916969299,0.8725112676620483,-0.06578149646520615,0.5405569076538086,0.7752271294593811,-0.07180791348218918,0.5463820695877075,0.8061988949775696,-0.054862130433321,0.5475528240203857,0.8412471413612366,-0.04103005677461624",Middle Finger
"0.6033487915992737,1.0025982856750488,7.676895563690778e-08,0.6431722640991211,0.9467822909355164,0.004957148339599371,0.6784210205078125,0.8646858930587769,-0.00040481213363818824,0.697443425655365,0.7891221642494202,-0.005306643433868885,0.6800249218940735,0.7451204061508179,-0.0074056582525372505,0.671741783618927,0.8407508134841919,-0.03706181049346924,0.6516715288162231,0.7194376587867737,-0.0506192110478878,0.6418684720993042,0.7458251118659973,-0.048253875225782394,0.6426990628242493,0.7927595376968384,-0.04260094091296196,0.639237105846405,0.8534231781959534,-0.046710431575775146,0.6253862977027893,0.7027236819267273,-0.06574306637048721,0.6195160150527954,0.616042971611023,-0.06904998421669006,0.6155778169631958,0.5506974458694458,-0.07137235254049301,0.6022008061408997,0.8693329095840454,-0.0522141307592392,0.5921394228935242,0.7433391809463501,-0.06635912507772446,0.5925718545913696,0.775414764881134,-0.051247090101242065,0.5957881808280945,0.812740683555603,-0.0382668562233448,0.567052960395813,0.8861045837402344,-0.05634457617998123,0.5666084885597229,0.788287341594696,-0.062166981399059296,0.5693180561065674,0.8181353807449341,-0.04569258168339729,0.5719749331474304,0.8519116640090942,-0.03181743249297142",Middle Finger
"0.6089470386505127,0.9752062559127808,1.3149559663361288e-07,0.6473375558853149,0.9165810346603394,0.006199369672685862,0.68104487657547,0.8284794092178345,0.0013788880314677954,0.6974169611930847,0.7465914487838745,-0.003988608252257109,0.6802008152008057,0.7016628980636597,-0.0067182136699557304,0.6729049682617188,0.80500328540802,-0.031493205577135086,0.6555047035217285,0.6866451501846313,-0.04716324806213379,0.6470509767532349,0.7097896337509155,-0.047966234385967255,0.6490653157234192,0.7541895508766174,-0.04379969462752342,0.6415901184082031,0.8142663836479187,-0.041245292872190475,0.626473069190979,0.6628919243812561,-0.06188860163092613,0.620242714881897,0.5745514631271362,-0.0670027881860733,0.6161099076271057,0.5110962390899658,-0.06972669064998627,0.604198694229126,0.8289026021957397,-0.047097720205783844,0.5940893292427063,0.7068953514099121,-0.06126932427287102,0.5952672958374023,0.7361878156661987,-0.04535820707678795,0.5987831354141235,0.7707446217536926,-0.03077179193496704,0.568196177482605,0.8454859256744385,-0.05166688188910484,0.5699670910835266,0.7423861622810364,-0.05444871634244919,0.5738427042961121,0.7682014107704163,-0.035755567252635956,0.5757592916488647,0.801315426826477,-0.01996484026312828",Middle Finger
"0.6277433037757874,0.8815831542015076,1.4907772083461168e-07,0.6641288995742798,0.8174461126327515,0.007400893606245518,0.6962018013000488,0.7273793816566467,0.002165123587474227,0.7098003625869751,0.6397134065628052,-0.004492068197578192,0.6863341927528381,0.5977246761322021,-0.008625155314803123,0.6921542882919312,0.694270133972168,-0.02461952343583107,0.6653719544410706,0.5871245861053467,-0.04043842479586601,0.6559668183326721,0.6186044216156006,-0.043316587805747986,0.6586779356002808,0.667479932308197,-0.04098237678408623,0.6618044972419739,0.7010700106620789,-0.035323645919561386,0.6409925818443298,0.5600950717926025,-0.05609378591179848,0.6337592601776123,0.47217684984207153,-0.06508363038301468,0.6302478313446045,0.40890905261039734,-0.07097472995519638,0.6250849962234497,0.7173069715499878,-0.04203798621892929,0.6044958233833313,0.6198707818984985,-0.054813697934150696,0.6039522290229797,0.6538257002830505,-0.04078827053308487,0.608706533908844,0.6879070997238159,-0.02820192091166973,0.5904779434204102,0.7365319728851318,-0.04763688147068024,0.5807586908340454,0.6606875658035278,-0.04860503599047661,0.5846013426780701,0.6941272020339966,-0.030366424471139908,0.5887798070907593,0.7243543267250061,-0.015363285318017006",Middle Finger
"0.6254125833511353,0.8485227823257446,3.065090226073153e-08,0.6608644127845764,0.7780284285545349,0.014405990950763226,0.6902714371681213,0.6897985339164734,0.012302309274673462,0.7040258646011353,0.6051655411720276,0.007591074798256159,0.6845417618751526,0.5633741617202759,0.0049798027612268925,0.6926915645599365,0.6461758613586426,-0.019994055852293968,0.6601698398590088,0.5521294474601746,-0.032868217676877975,0.6488482356071472,0.5815626978874207,-0.03323356434702873,0.6514195799827576,0.6231192946434021,-0.03080691210925579,0.6632057428359985,0.6575465798377991,-0.035346124321222305,0.6378834247589111,0.5191824436187744,-0.057022273540496826,0.6269881129264832,0.430619478225708,-0.06562042236328125,0.6221135258674622,0.36719202995300293,-0.07144523411989212,0.6261250376701355,0.6772716641426086,-0.045948583632707596,0.6009174585342407,0.5781978368759155,-0.05814322084188461,0.5969824194908142,0.6156231164932251,-0.04161616787314415,0.6022485494613647,0.6504788994789124,-0.02800506167113781,0.5909329056739807,0.7005717754364014,-0.05510368198156357,0.5767908096313477,0.6229104399681091,-0.056427281349897385,0.5780894160270691,0.6584563255310059,-0.03796250745654106,0.5831388235092163,0.6883081197738647,-0.023069176822900772",Middle Finger
"0.5584855079650879,0.8175718188285828,5.005186380913074e-07,0.5041427612304688,0.7447108626365662,-0.006204001605510712,0.46663710474967957,0.6566760540008545,-0.014066900126636028,0.444358766078949,0.5920459628105164,-0.02456689067184925,0.42166802287101746,0.5635572671890259,-0.03574465960264206,0.5111370086669922,0.5542557835578918,-0.02198105677962303,0.5041776299476624,0.44827747344970703,-0.045191194862127304,0.49757733941078186,0.38222736120224,-0.05934588238596916,0.4923892617225647,0.32612085342407227,-0.06777717918157578,0.5389439463615417,0.5564113855361938,-0.033235736191272736,0.5314100980758667,0.4428567886352539,-0.0584169365465641,0.5186027884483337,0.3714361786842346,-0.07327479869127274,0.5089409351348877,0.31830713152885437,-0.08108365535736084,0.5670382976531982,0.5818469524383545,-0.04473824054002762,0.5526843070983887,0.5465422868728638,-0.07443442940711975,0.5367920398712158,0.591025710105896,-0.0797870084643364,0.5291951894760132,0.6334183216094971,-0.07625483721494675,0.595095157623291,0.6235414147377014,-0.056418951600790024,0.5960113406181335,0.5760595202445984,-0.07842829823493958,0.591472864151001,0.5669001340866089,-0.08044135570526123,0.5899335145950317,0.5634992122650146,-0.07766911387443542",Waving
"0.5602483749389648,0.9217182397842407,2.5734919972819625e-07,0.4966054856777191,0.8267466425895691,-0.003246637526899576,0.46506455540657043,0.7007452249526978,-0.0009369840263389051,0.4584636092185974,0.6053593754768372,-0.002053347881883383,0.454960435628891,0.5501707196235657,-0.003919223323464394,0.5137198567390442,0.5789879560470581,0.013711826875805855,0.5180506110191345,0.4725390672683716,0.0012066258350387216,0.5214539766311646,0.40623146295547485,-0.012034932151436806,0.525472104549408,0.3524458706378937,-0.022325171157717705,0.5435346364974976,0.5846036672592163,0.0018072085222229362,0.5508324503898621,0.46151259541511536,-0.007408155128359795,0.5545985698699951,0.3889564275741577,-0.019929153844714165,0.557087779045105,0.3269421458244324,-0.02939564734697342,0.5707979798316956,0.6143896579742432,-0.013580502942204475,0.5832953453063965,0.5025147199630737,-0.027976155281066895,0.5912785530090332,0.4281669557094574,-0.03939443081617355,0.5971958637237549,0.3642779290676117,-0.04735003039240837,0.5974005460739136,0.6681541800498962,-0.030017675831913948,0.6206231713294983,0.5986921787261963,-0.04497209191322327,0.6317383050918579,0.5503361821174622,-0.05111119896173477,0.6395062208175659,0.5079413652420044,-0.05528124049305916",Waving
"0.5566104650497437,1.0136115550994873,3.8814232539152727e-07,0.49428045749664307,0.9488878846168518,-0.019058728590607643,0.4565134644508362,0.8483367562294006,-0.03261755034327507,0.4454035758972168,0.7665280103683472,-0.04708743095397949,0.44474291801452637,0.7018117904663086,-0.06395214796066284,0.4880690574645996,0.7169886827468872,-0.029050210490822792,0.46973660588264465,0.6088387966156006,-0.058085545897483826,0.44962358474731445,0.5614661574363708,-0.0818958505988121,0.43137824535369873,0.5304360389709473,-0.09924783557653427,0.5265224575996399,0.706010103225708,-0.04094485938549042,0.5258685946464539,0.5813372731208801,-0.06773549318313599,0.5135837197303772,0.5215355157852173,-0.09272725880146027,0.49899518489837646,0.4796035587787628,-0.11097341030836105,0.5642374753952026,0.7291566729545593,-0.055569689720869064,0.5761091709136963,0.6151876449584961,-0.08768165856599808,0.5714216232299805,0.5614420175552368,-0.11247509717941284,0.5619851350784302,0.5236034393310547,-0.1293114423751831,0.601158618927002,0.7827351093292236,-0.0711996778845787,0.6373584866523743,0.7091444134712219,-0.1052606925368309,0.6556227207183838,0.6637847423553467,-0.12267822027206421,0.6690033674240112,0.631014347076416,-0.13358713686466217",Waving
"0.5785098075866699,0.8181107044219971,4.2373150677121885e-07,0.5205001831054688,0.7644096612930298,-0.014221404679119587,0.4758276045322418,0.6652336120605469,-0.019321493804454803,0.4507152736186981,0.5876727104187012,-0.0241287499666214,0.4251079559326172,0.5434305667877197,-0.028791170567274094,0.5197862386703491,0.5329782962799072,-0.006636591162532568,0.5165349245071411,0.42072057723999023,-0.019221939146518707,0.5191957354545593,0.35357746481895447,-0.03126274421811104,0.5241974592208862,0.2990684509277344,-0.04028113931417465,0.554380476474762,0.5235984921455383,-0.011096321977674961,0.5543021559715271,0.397952675819397,-0.020736658945679665,0.5569849610328674,0.3216032385826111,-0.030952870845794678,0.5608959794044495,0.26104387640953064,-0.039081063121557236,0.5882783532142639,0.5357661843299866,-0.01878834143280983,0.5950149297714233,0.41761916875839233,-0.031552061438560486,0.5985741019248962,0.34704652428627014,-0.041795577853918076,0.6018840074539185,0.28859731554985046,-0.04956029728055,0.6236112117767334,0.5686246752738953,-0.028138667345046997,0.6475884318351746,0.48453688621520996,-0.042139071971178055,0.6615328788757324,0.4282832741737366,-0.049666084349155426,0.6727592349052429,0.3775138854980469,-0.05478221923112869",Waving
"0.554899275302887,0.9111607074737549,6.412519581999732e-08,0.4916810989379883,0.8858821988105774,-0.012644308619201183,0.4339979290962219,0.8239473104476929,-0.0183696411550045,0.3956029415130615,0.7652266621589661,-0.025882568210363388,0.36267656087875366,0.7272990345954895,-0.03299492225050926,0.4394441246986389,0.6823166608810425,0.002229724545031786,0.39669671654701233,0.6018502712249756,-0.012818407267332077,0.37126681208610535,0.5561754703521729,-0.027308933436870575,0.3493156433105469,0.5164796113967896,-0.037986040115356445,0.46828386187553406,0.6467140316963196,-0.004895136691629887,0.42916780710220337,0.5432063341140747,-0.018077919259667397,0.40603309869766235,0.48071950674057007,-0.03108401596546173,0.38708457350730896,0.4286864101886749,-0.040634747594594955,0.5051522850990295,0.6348003149032593,-0.016151810064911842,0.4770020842552185,0.5310626029968262,-0.033409349620342255,0.45750731229782104,0.4652855098247528,-0.04687448963522911,0.43974217772483826,0.410879909992218,-0.05548223853111267,0.5481382608413696,0.6419053077697754,-0.029020577669143677,0.552636981010437,0.5492690801620483,-0.04353562742471695,0.5524170994758606,0.4889236092567444,-0.05160999670624733,0.548204779624939,0.4356279969215393,-0.05709955096244812",Waving
"0.5709619522094727,0.9015516638755798,9.470689121826581e-08,0.5079315304756165,0.8709043264389038,-0.02002624049782753,0.45300668478012085,0.8056294918060303,-0.031350284814834595,0.4148910641670227,0.7416098713874817,-0.04329541698098183,0.38308897614479065,0.693534791469574,-0.05452987551689148,0.46407032012939453,0.6690170764923096,-0.008512511849403381,0.4239346981048584,0.5800986886024475,-0.028310120105743408,0.4013192057609558,0.5313544273376465,-0.04572369158267975,0.3824833035469055,0.4874209463596344,-0.05834334343671799,0.4955630898475647,0.6337282061576843,-0.012955140322446823,0.46010449528694153,0.5272554755210876,-0.030109120532870293,0.4389907717704773,0.4639911651611328,-0.04548374190926552,0.4222005605697632,0.4086449444293976,-0.057355307042598724,0.5330542922019958,0.6235846877098083,-0.021859658882021904,0.5102649331092834,0.5194440484046936,-0.04090893268585205,0.4939354360103607,0.4552006125450134,-0.05417665094137192,0.47864893078804016,0.3991723656654358,-0.06336179375648499,0.5757731199264526,0.6337405443191528,-0.03309385105967522,0.5818750858306885,0.5486997365951538,-0.04861362278461456,0.5837978720664978,0.49285033345222473,-0.05694812536239624,0.5828501582145691,0.4411649703979492,-0.0630076676607132",Waving
"0.5700011849403381,0.8324261903762817,2.468239301833819e-07,0.5179863572120667,0.7687962055206299,-0.007249009795486927,0.481681227684021,0.6644396185874939,-0.007150414865463972,0.4629725217819214,0.5868415236473083,-0.008537224493920803,0.4445974826812744,0.5519947409629822,-0.010897159576416016,0.5195785760879517,0.5382680296897888,0.00034305945155210793,0.512737512588501,0.44011735916137695,-0.011913503520190716,0.507499635219574,0.38158559799194336,-0.02322237938642502,0.5044631361961365,0.3316818177700043,-0.03224589303135872,0.5532534718513489,0.5299525260925293,-0.009055420756340027,0.5501464605331421,0.4147058129310608,-0.019315872341394424,0.5488869547843933,0.34583428502082825,-0.03142126649618149,0.5486409068107605,0.2883600890636444,-0.040478575974702835,0.5866025686264038,0.5463277697563171,-0.02101750485599041,0.5914860367774963,0.43456441164016724,-0.037024591118097305,0.5947926640510559,0.3654235601425171,-0.04957104101777077,0.5958453416824341,0.30404695868492126,-0.05832706391811371,0.6208949685096741,0.585466742515564,-0.033740974962711334,0.6459563374519348,0.5066508650779724,-0.051699187606573105,0.6597478985786438,0.4539860486984253,-0.06032527610659599,0.6699074506759644,0.4062977433204651,-0.06582018733024597",Waving
"0.5550717115402222,0.8133848905563354,2.8292282649999834e-07,0.5022358894348145,0.7497035264968872,-0.007752789184451103,0.4641280174255371,0.647553026676178,-0.008801890537142754,0.4447402060031891,0.5693007707595825,-0.011227627284824848,0.4252309203147888,0.527855634689331,-0.014356479048728943,0.5030030608177185,0.5289775729179382,-0.003302906872704625,0.49324116110801697,0.4243752956390381,-0.016726041212677956,0.48761001229286194,0.3658211827278137,-0.02828690968453884,0.48300108313560486,0.318162202835083,-0.03692292422056198,0.5382983684539795,0.5196309089660645,-0.012246260419487953,0.5345028042793274,0.40065997838974,-0.022739693522453308,0.5325247049331665,0.332143098115921,-0.03432212397456169,0.5311843156814575,0.2756388187408447,-0.042971450835466385,0.573285698890686,0.5340438485145569,-0.023652521893382072,0.576775848865509,0.41875141859054565,-0.039398737251758575,0.5787920355796814,0.3491504490375519,-0.051998402923345566,0.5793842673301697,0.28899022936820984,-0.0609256736934185,0.6085046529769897,0.5709981322288513,-0.03577346354722977,0.6347352266311646,0.4922894239425659,-0.05370020121335983,0.649552583694458,0.43927985429763794,-0.06265250593423843,0.6609993577003479,0.3915541172027588,-0.06828004121780396",Waving
"0.5539515018463135,0.8069071173667908,2.6487097670724324e-07,0.5023148655891418,0.7428015470504761,-0.006487295497208834,0.4638195037841797,0.6437254548072815,-0.006939682178199291,0.4435374140739441,0.5695729851722717,-0.008859985508024693,0.42294394969940186,0.5407614707946777,-0.011585032567381859,0.4999443590641022,0.5247563719749451,-0.0022347907070070505,0.491008460521698,0.4217287600040436,-0.015279115177690983,0.48666223883628845,0.3631041646003723,-0.02631169557571411,0.4836062788963318,0.3147469758987427,-0.03446317836642265,0.5355350971221924,0.5158960819244385,-0.01115663442760706,0.5323339104652405,0.399697482585907,-0.02131449431180954,0.5312469005584717,0.3312743008136749,-0.03191451355814934,0.53090900182724,0.27330324053764343,-0.03972829878330231,0.5706229209899902,0.529219925403595,-0.022428223863244057,0.5738378763198853,0.4180145561695099,-0.03734254837036133,0.574971079826355,0.3490903973579407,-0.048983894288539886,0.5752768516540527,0.28891047835350037,-0.05707475170493126,0.6058389544487,0.5637328624725342,-0.03440450131893158,0.6297712922096252,0.48643437027931213,-0.051013585180044174,0.6439453363418579,0.4342907667160034,-0.05910090357065201,0.6552210450172424,0.3875353932380676,-0.06411704421043396",Waving
"0.5528849959373474,0.8109979033470154,3.228031175694923e-07,0.5037146210670471,0.7514877915382385,-0.011017585173249245,0.46810996532440186,0.6502315998077393,-0.012524574995040894,0.4477432668209076,0.5740245580673218,-0.01433577761054039,0.4258120059967041,0.529447615146637,-0.01637689396739006,0.5192281603813171,0.5268087387084961,-0.001036205911077559,0.5195302963256836,0.4278682470321655,-0.010795678943395615,0.5239985585212708,0.36689767241477966,-0.020669590681791306,0.5301779508590698,0.3177521228790283,-0.028643755242228508,0.555215060710907,0.5246817469596863,-0.006339057348668575,0.5664452314376831,0.4135420620441437,-0.013397510163486004,0.5748555064201355,0.3470691740512848,-0.022679045796394348,0.5831201672554016,0.2939557433128357,-0.03023979812860489,0.5873435735702515,0.5438616275787354,-0.01464883703738451,0.6023263335227966,0.438963919878006,-0.026558438315987587,0.6097908020019531,0.374752402305603,-0.03697560727596283,0.616121232509613,0.32014575600624084,-0.04481063038110733,0.6157655715942383,0.5835968852043152,-0.024184484034776688,0.6435775756835938,0.5146774649620056,-0.0386710949242115,0.6605377197265625,0.4677427411079407,-0.0464918427169323,0.6747844219207764,0.42579159140586853,-0.05157250538468361",Waving
